Name,Age,Health Index,Family Size,family income
"Muhammad, Holy Prophet,",1262,0.7620042346574412,52,67082
"Kurosawa,",438,0.286886503840328,41,1245270
"Dauten,",753,0.4129729698648158,47,1550625
"Joseph,",530,0.7569340612269737,9,371844
"Coretta Scott,",489,0.5792925758746144,58,1442149
"Machado,",993,0.2187227249800654,81,1061449
"Oliver,",421,0.00019703003491611248,29,490599
"Bill,",574,0.16754307015358816,57,1501663
"Codrescu,",794,0.665132478313327,22,367947
"Ponsonby, Arthur,",699,0.7217019059317227,86,1762013
"Serrano, Miguel,",509,0.6425777270764549,78,1551690
"Elliot,",850,0.5602524124651793,33,448491
"Jordan,",871,0.87555893760481,65,1372243
"Collison,",409,0.6357288033135285,5,690179
"Heinz,",1046,0.8406526684285959,75,212005
"Teresa Heinz,",1187,0.9036191448974336,51,1206527
"William Ford,",48,0.5196999438206856,49,1293061
"James,",728,0.3650957722460667,27,1000876
"Joseph,",14,0.7408678690363518,45,416619
"Martin,",732,0.5494461081878577,26,1236973
"Ashe,",64,0.21368952674074615,83,14369
"Sinclair,",187,0.1512894202041446,9,604872
"Gary,",1180,0.4645430562909447,0,978968
"William Cullen,",63,0.7628335147906484,13,1553265
"Hal,",505,0.1690137252934738,12,1312188
"James,",426,0.7795262378530915,36,828325
"Marley,",41,0.6404729549466259,43,294291
"names,",690,0.9079672088048178,38,422972
"Douglas,",1099,0.6422692250855487,77,350594
"Rudy,",251,0.3690513012899942,29,596739
"Dumas,",656,0.8475793432918576,61,271247
"Daniels,",535,0.484805864508031,54,1419537
"Billy,",905,0.5677837847120368,36,184721
"Dickson,",119,0.2661777523587734,4,653398
"Biko,",843,0.571025819486662,51,1692587
"Francis,",82,0.9274428060143113,8,338592
"Michael,",1168,0.9172276145552137,26,55912
"Hedberg,",339,0.6698549433078469,80,287939
"Joseph,",944,0.8769896167812068,29,66479
"Sade, Donatien de,",775,0.0672972922564723,13,827103
"Bowles,",1265,0.34699800900514555,20,999087
"Poseci,",985,0.5995200966491984,80,1408071
"Kalki ,",163,0.7687615903133901,41,1609790
"Copeland,",901,0.955677104084947,23,785310
"Augustine,",252,0.9010239142711028,3,399939
"Byron,",1262,0.7662414673746472,61,532533
"Saroyan, William,",1053,0.17939131251249796,77,878421
"Copland,",773,0.08986844146985251,74,87789
"Fish,",242,0.5975651781614004,59,761846
"Ingmar,",975,0.7731106208499695,21,723719
"Hicks,",571,0.910114833856678,28,349352
"Honda,",206,0.5567353554096128,84,617001
"Brilliant,",615,0.2840311903273176,88,894381
"Carl,",822,0.6598391825117864,26,362234
"Gregory,",1253,0.46886173744004256,88,1597041
"AvenueD,",619,0.7476568608455859,39,1235375
"France,",951,0.08589490343310058,82,1285167
"Dick,",449,0.209398377149714,60,1694982
"Arafat,",827,0.37461882940986413,6,1101537
"Guitry,",982,0.2534753234684395,27,1551527
"Hedges,",134,0.8523653924333559,16,47247
"Lanne,",37,0.9260550032463764,35,421259
"Khan,",59,0.8058799719284017,13,1138289
"Patrick,",111,0.4799475418477993,36,1201907
"Bacon,",801,0.738165012284822,70,656915
"Mead,",717,0.7362484549975618,10,63418
"Maxim,",173,0.4778085849178195,44,993949
"Hoover,",751,0.23057028664236068,55,213958
"Carlin,",688,0.290482256673812,40,1208465
"Cyril,",1225,0.6102059363714669,26,759447
"Vladimir,",383,0.9032462434122385,3,823556
"Diderot,",125,0.29637021758032733,74,1435867
"Benenson,",1130,0.6315439477384541,75,1004791
"Haley,",183,0.16460007243072805,81,579648
"John,",975,0.5385787008361298,29,1783110
"Jolene,",970,0.7698436833590029,69,1054159
"Eric,",1241,0.017040902768384103,78,1377149
"Gustave,",101,0.9966046788826379,75,503235
"Cicero,",723,0.5535763229947654,19,692479
"Hayek,",489,0.7910069528987365,62,1716239
"Ray, James Arthur,",412,0.6643297175388934,50,512004
"Abraham Joshua,",364,0.05014319670410283,79,1714329
"Jose,",22,0.4475807922791454,62,863824
"Austen,",686,0.07968946221973505,32,942407
"Federer,",313,0.4394525258075771,2,609874
"Nazim,",228,0.7081317363258639,7,1582944
"Popper, Karl,",779,0.6188473381406916,40,954258
"Davisson,",140,0.032503299272329644,57,1079156
"Ratu Sir Kamisese,",551,0.375615624053686,30,1513798
"Robert,",262,0.41219823701190006,28,871506
"Loo,",280,0.6637547421958128,79,1003302
"Hitchcock,",134,0.8983537651992402,78,73286
"Rael,",986,0.32506495295770765,67,896570
"Goldsmith,",423,0.7660518198746668,0,1499798
"Porson, Richard,",204,0.13335709558271036,87,862466
"Frances,",276,0.43718444320810423,0,687141
"Gay,",993,0.2108029750276973,71,817717
"Ecclestone,",291,0.6356171010032211,22,1134151
"Howell,",338,0.13433098139924804,42,1022171
"Ra-Ri,",919,0.6240099125854446,68,696232
"Calvin,",603,0.7386366932973443,13,203134
"Petty, Tom,",466,0.7701714128277649,9,861631
"Robert,",1151,0.39204032965087177,60,1480980
"Garland,",860,0.09571088667303274,74,1296494
"Krieger,",972,0.46635135870862165,80,722708
"Magee,",1285,0.8552923175033991,51,1500689
"Cosby,",600,0.626840364039393,68,532886
"Pik,",894,0.6568904523664378,47,1668048
"Marie, Queen of Romania,",822,0.38900449751963917,47,1192239
"François de,",771,0.4801673814782951,52,255504
"Joseph,",1205,0.56934250861801,8,1319231
"Malda,",864,0.5843855875334854,61,1229435
"Daly,",237,0.5110574326273906,73,373581
"Rimbaud, Arthur,",607,0.9020414153940407,10,862303
"Crane,",836,0.1450250497254293,1,1216666
"McGuire,",531,0.5434823845742055,55,114156
"David,",902,0.22241831703332893,46,1173704
"Berry,",331,0.5836246711146055,80,630254
"Lovelace,",272,0.530011843830265,81,692447
"Fred,",1278,0.827735993336784,36,1022170
"Eugene V.,",803,0.47873763613956744,62,672341
"Russell, Nipsey,",259,0.4535897390554917,42,1765661
"Carl Friedrich,",463,0.08530505637627073,43,1620016
"James Branch,",113,0.68615675845805,60,1025310
"Thomas R.,",176,0.9978927181067034,60,1391873
"Susan,",561,0.27440019020730455,4,533482
"LeBlanc,",790,0.8410198744188142,81,1658496
"Roger,",234,0.22626846278214208,44,578173
"Rivers, Joan,",806,0.9831644425028877,60,641356
"Joe,",498,0.1139340124696957,43,1754308
"Stephen,",151,0.7349519975528684,15,939935
"Ro,",633,0.4040477693195762,60,143726
"Calvin,",785,0.06402137628701521,45,1715263
"Kant,",901,0.5584066729477287,46,129444
"Qarase, Laisenia,",956,0.6058761861398093,38,442230
"Carlos,",403,0.604152762849616,33,634992
"Copernicus,",394,0.4518292672711195,46,411845
"Hull,",1036,0.11217881223108561,11,1044125
"Malda,",1203,0.3352744417489243,40,631415
"Boutroux,",184,0.042028769237483554,69,1017323
"John,",564,0.09700638147455787,83,231674
"Sandra,",724,0.43259656481567155,34,407758
"Bill,",1112,0.4174186721570057,34,790604
"Niven, Larry,",1011,0.3244078255432741,88,488561
"Archimedes,",955,0.633511860850657,18,895400
"Fred,",15,0.30982064360739514,12,21008
"Leacock,",529,0.58627380335755,29,660018
"Collins,",87,0.9349634056330404,52,687798
"Matthew,",1185,0.39632344179357715,15,1619954
"Kaczynski,",68,0.38385931315915434,16,540011
"Kak,",618,0.9167771923312131,52,723660
"Gene,",340,0.6936178549948578,30,1558391
"Johnny,",1049,0.11175721465317201,6,1496901
"Burroughs,",982,0.4788986175683486,47,448953
"Paine, Thomas,",760,0.5834267264722109,3,1344073
"Kirsten,",14,0.8755805444242382,65,1724887
"Robert,",1276,0.14836004048098972,35,1508400
"Barry,",1275,0.09400178134212944,81,501067
"Nash, Thomas,",524,0.3110030422730711,55,1511144
"James,",163,0.6195626913808501,49,1031360
"Ch-Ci,",763,0.8757259220324641,38,74251
"Ludwig van,",530,0.019785454575110495,26,1636644
"Timothy,",1054,0.8838463633326716,22,186867
"Khomeini,",778,0.7171426152503135,20,884334
"John,",337,0.9546194521189348,9,1372736
"Malthus,",642,0.6662002669197917,45,1303344
"Addams,",811,0.09892117346516094,58,1522449
"Banhart,",551,0.45045835540370094,44,25501
"Harrison,",836,0.838779202423241,6,1780272
"San Martín, José de,",470,0.10281317991420391,48,1023620
"Brandon,",1262,0.010611740590243834,3,1501231
"Robert,",1221,0.994390586571409,52,1254078
"Giuliani,",894,0.216684813675173,3,832839
"Salvador,",763,0.752995899133057,51,314365
"Gallup,",639,0.17837859519627342,37,1637697
"Alberti,",196,0.4338005110262595,35,882221
"Holy Roman Emperor,",503,0.9668195905067363,8,316759
"Gladstone,",280,0.38290066683048096,62,1326334
"Dirac,",1085,0.633711524277334,53,449490
"Robert,",52,0.4891280974057025,11,1133158
"Steve,",722,0.9198381211137748,77,821142
"Boone,",1078,0.5590408879063173,42,325471
"SusanB.,",594,0.38771803153782525,66,67340
"Chevalier,",605,0.1603160338094327,28,882085
"Raymond,",681,0.8636854780022959,56,559254
"Alain,",945,0.23560256769446264,24,190678
"Nabokov, Vladimir,",438,0.7805917923582991,35,854332
"David,",807,0.3648172511735648,61,651222
"Ginott,",1213,0.6365684981398649,47,399036
"Donald,",340,0.883842594919456,22,488571
"Percy Bysshe,",468,0.7350803225743693,49,466007
"Davisson,",500,0.7768463455831986,48,1560237
"Pieper, Josef,",924,0.5327047787292787,26,905951
"John,",1041,0.6580551162410023,64,219554
"Schultz, Charles M.,",60,0.30868672433779176,39,88457
"Abraham,",185,0.35170271587577806,53,1465879
"Douglas,",438,0.06100506358154556,88,1143158
"Buddha,",30,0.4875420177554838,39,424042
"Beard,",91,0.792856131141424,78,308240
"Berio,",282,0.05179015206431148,10,265340
"Dogg,",685,0.9658780681918897,75,1774786
"Jeff,",530,0.553488060351444,8,422434
"Jane,",1116,0.26294688886519835,12,80855
"Roger,",156,0.5641772206519167,73,108248
"William,",469,0.6006331571113792,23,622839
"Palme, Olof,",1016,0.9085539169790218,88,1765026
"Daniel,",646,0.49451906607974505,21,1581323
"Peter,",268,0.7996744514227866,58,810152
"Murray,",580,0.3167942931210993,54,1492670
"Charles,",1090,0.5028714690867104,83,586941
"Ward,",161,0.34440404507387423,10,43479
"Byrne,",643,0.9086703613555543,27,1447145
"Schopenhauer, Arthur,",135,0.1566907472699166,84,1227613
"Mitchell, Joni,",576,0.27574908704846257,65,1311745
"James,",658,0.9162075457897373,62,1688477
"Brand,",435,0.10683657322082896,8,860576
"Bill,",469,0.2344753690010053,39,632512
"Molière,",44,0.038807157684687565,42,108217
"Ivo,",83,0.108466347969013,21,1268869
"Ludwig,",309,0.7639460449041459,42,1054651
"musical group,",353,0.49846761826512664,13,988470
"Monheit, Jane,",1000,0.21452360746044008,3,987316
"Clay,",260,0.3900303127780895,45,1343181
"Anne,",695,0.9532989224012369,74,1664097
"Balzac,",13,0.13576715876337675,20,277065
"Grace,",1189,0.2863127935818983,6,718313
"David,",153,0.22370628833096395,60,524242
"Mataji Nirmala,",382,0.7714267222521854,8,1604859
"Clemenceau,",345,0.14447615851232565,79,15427
"Jonson,",171,0.45155983482659834,30,1730315
"Rickover, Hyman G.,",95,0.13593275072315458,62,1444389
"Roux, Joseph,",125,0.14565885010296886,61,1431910
"Bokini,",103,0.025275073286768812,54,222991
"Day,",113,0.1637447131674935,80,1327068
"Mas-May,",817,0.5868772331140099,33,863553
"Paul,",922,0.46874150734319586,24,1444276
"Sir Thomas,",444,0.8092109183380453,14,1591119
"Jack,",348,0.7008634489498818,33,418188
"Go,",602,0.625537315641101,10,1281532
"Ga-Gl,",310,0.6124071640524802,43,1369227
"Andrew,",509,0.9064545379337986,8,1007326
"Eric,",628,0.06553059101495584,61,177295
"Emile,",562,0.5113747838689157,45,1318624
"Edwin,",1192,0.03495592123329572,2,41208
"Lawrence,",586,0.6828473716153303,13,1656911
"Milton, John,",775,0.8846411314611506,19,1491171
"Edward VII,",922,0.8532777256207806,85,1400278
"Estefan,",62,0.21001012018367926,80,1324736
"Duke,",420,0.2527627489548785,77,1564938
"Lon Chaney,",1194,0.05177893517862875,73,911790
"Plimpton, Martha,",988,0.2228550357750433,33,350474
"Palme, Olof,",1054,0.6366311241290374,76,1742541
"Jeffers,",935,0.029052336971642667,7,1175429
"Duff,",1266,0.07552013935778434,46,485868
"Adorno,",270,0.7245296691680534,38,1671707
"Babbage,",211,0.3649889400022608,34,1281690
"MustafaKemal,",1143,0.8871730291232808,29,357486
"James I of England,",36,0.8522818305834825,83,1575814
"Bill,",434,0.3485943419236117,62,211872
"Thomas,",857,0.7812909279507075,83,1305544
"Simonides of Ceos,",102,0.7299929760208437,44,459897
"Arnold M.,",553,0.8364176593603946,0,1145825
"Buster,",879,0.19893336660710992,51,1607882
"Shelley,",1022,0.9505452619499563,8,658871
"Gerety,",3,0.014923778815574051,64,265510
"Golda,",862,0.7427301181416255,26,785236
"Seth,",1206,0.6135483501653621,3,197264
"Moore, Dudley,",628,0.5725070386150198,74,536443
"Hoffman,",737,0.9005022855626826,22,581051
"Soichiro,",667,0.9900255986550238,67,1104780
"Bacon,",92,0.18730995558652985,44,740765
"Nostradamus,",452,0.1893669916113,39,470613
"Frist,",1244,0.9877587625397851,0,862204
"Fox,",1091,0.8966325656451286,47,1610377
"Mother Teresa ,",176,0.5446086853403929,68,236938
"James,",913,0.9562498987319253,65,1311912
"Judith Miss Manners,",498,0.3528591955669419,25,985111
"Fish,",1230,0.1687746969329178,44,966819
"John,",203,0.8229140896189671,40,976649
"José,",562,0.4799114379521193,33,806916
"Shulamith,",1206,0.15763535010068408,86,630811
"Elena,",745,0.4143113608947244,71,31522
"Bobby,",288,0.5322987896065143,71,750383
"Nachman, Rabbi, of Bratzlav,",826,0.32854427239383166,56,824934
"John,",163,0.07168203447048371,38,1346355
"Ratu Sir Penaia,",1167,0.7753762367358025,23,357495
"Shinoda,",1228,0.48556815481046023,64,1420849
"Hammarskjöld,",871,0.4420315897216708,61,1551728
"Bob,",818,0.5085315534571679,26,1413664
"Charles II,",625,0.7435767279710845,39,1459857
"Crane,",809,0.048268359104340464,79,584585
"Coltrane,",483,0.4300786065853759,55,1334420
"Hill,",234,0.15104594193833942,78,1586055
"Jeffers,",1227,0.6002561437174607,46,1330224
"Berard,",626,0.31198816482587577,29,923927
"Karl,",1157,0.09917172754692383,31,18521
"Harper,",207,0.2724558714793782,43,1513194
"David,",190,0.5762417108556405,16,848901
"Jeff,",1059,0.3609974908856325,39,292430
"Matarazzo,",358,0.3833533255467515,59,93628
"MustafaKemal,",1265,0.218520236284505,76,765766
"Denham,",137,0.7146147968050124,59,257729
"Khan,",480,0.09931818196787312,26,185948
"Bowerman,",498,0.9563475924852205,21,1236311
"Halme,",963,0.19497054945231396,39,1238840
"Piers,",31,0.5665537602643207,37,380386
"Gephardt,",1227,0.9401457576722216,74,1743673
"Julio,",537,0.5255610231386727,82,673493
"Frederick,",440,0.1279799018792961,20,85125
"McAuliffe,",916,0.6593120828279234,61,1750809
"Matarazzo,",979,0.5882971027024789,75,1238830
"Eugene V.,",412,0.9362752163638512,87,458103
"Hans,",512,0.5631955524184606,67,1255458
"Goldsworthy,",1252,0.7826971244181015,37,989833
"Joshua Micah,",928,0.5814666138053686,87,1790493
"Vince,",874,0.8244742961818881,13,561024
"Charles Caleb,",172,0.28547134092029847,48,105273
"Charles,",1073,0.9630938540483817,49,750619
"Harold,",557,0.7630347316693644,23,300394
"John,",1078,0.6880404112662457,52,1427580
"Palin, Michael,",1203,0.15633031823330645,41,921661
"Gangchuan,",531,0.1522749280137159,35,1012548
"Kurt,",281,0.8607405070088399,32,1007979
"Edward,",881,0.5457359761425503,82,1141888
"Noam, Eli,",638,0.9997103176517336,19,1394612
"Owsen, Dan,",44,0.29897227491406064,30,1766876
"Nathaniel,",1016,0.9011881339735608,43,1434668
"Copeland,",834,0.5975531986740347,43,999114
"Jones,",219,0.4245533406319595,65,251869
"Paul,",1235,0.8291122878112038,88,1169744
"Dangerfield,",84,0.5461319700646068,27,1105928
"Letterman,",1083,0.8111737783144616,7,249074
"John Paul,",369,0.4997626277262075,1,288923
"Gauss,",858,0.0019621295381232473,54,112201
"Arthur,",790,0.7490272145458906,33,1560295
"Hoyle,",101,0.1385957272146915,12,939257
"Guy de,",530,0.5314642526286946,41,689560
"Heilbrun,",507,0.1756567895030854,3,408668
"Midler, Bette,",228,0.6245520466108229,14,366918
"Disraeli,",663,0.8041335430149539,12,767509
"Anke,",454,0.6944965040414479,41,1519529
"DerekR.,",354,0.48824414220372225,43,1190222
"Everett,",799,0.546234282711595,70,1092032
"Mills, C. Wright,",715,0.03605546867684495,63,625381
"Haldeman,",681,0.25381013842584177,39,169184
"Chesterton,",1206,0.15138658508477287,47,1442261
"Ezrin,",1069,0.3466051142405948,10,1163815
"Hess,",129,0.7903013624899561,36,849307
"Laplace,",995,0.5774299308106869,54,1112347
"Mahatma,",1233,0.6268293635814428,62,1084477
"John,",999,0.7868962409853135,68,1543249
"Allen,",754,0.5930447796759647,54,1001755
"Morrissey,",167,0.2092177637975321,70,437375
"Saki,",874,0.25231719944650255,85,1179888
"Allen,",22,0.2510097487218559,25,1492195
"Eden,",805,0.7652989219568984,44,362332
"Patrick, Saint,",373,0.10490375749976444,14,230012
"Leonardo,",703,0.0074743697012337185,3,253813
"Donald,",309,0.12768218727324765,72,986741
"Leary,",393,0.022982216587917992,72,1211122
"Cyril,",147,0.9409863238377408,12,1191379
"Perle, Richard,",664,0.3557079226390488,44,765644
"Nightingale, Florence,",49,0.9135971857759833,7,209146
"Jim,",76,0.283384286236783,26,430944
"Brodsky,",865,0.75095119609137,80,1795763
"Icke,",718,0.2524015805173607,9,411824
"Adorno,",1078,0.4615413559726037,17,573803
"Onassis, Jacqueline Kennedy,",659,0.8700033146778443,38,1373488
"Søren Aabye,",527,0.459827907103761,14,489144
"Delson,",1155,0.5575302665523579,77,901940
"Jack La,",1282,0.10881118258756173,22,1518679
"Andric,",1024,0.9215638753262939,49,1292806
"Gary,",757,0.1813765694728834,50,590063
"Picasso, Pablo,",628,0.3222722664976949,22,1384703
"Le Corbusier,",783,0.9250340835058455,40,418962
"Sir Richard Francis,",315,0.507424751349066,23,705155
"Grace,",1185,0.7483509076119549,55,1271497
"Heinlein,",321,0.9428969164739013,77,1619724
"Samuel,",0,0.7251314325351986,16,997028
"Aquinas,",640,0.19886800867477672,24,202697
"King,",582,0.6183144428236007,51,839730
"Marlowe,",601,0.9514899124985479,39,1630151
"AugustineofHippo,",620,0.7767387293245168,9,999200
"Kate,",557,0.06358085757291254,63,1665052
"Edwin W.,",454,0.6218023130775898,53,1059227
"Baltasar,",1281,0.2567015540130382,27,372893
"Adam,",921,0.10113721391059538,27,1094579
"Malory,",1047,0.8849582102720019,72,1049063
"Graham,",630,0.3306321131505491,77,659181
"Eldredge,",1086,0.3032499842769246,72,1594511
"Kevin,",182,0.2988319594645582,78,1123046
"W.C.,",1071,0.3362973379519423,44,1101020
"Kinsey,",41,0.1086124391215948,69,497383
"Mercury, Freddie,",106,0.9252656136527768,80,70586
"Ford,",980,0.8248751974190249,69,372724
"Douglas,",325,0.6370291183832929,69,149656
"He-Hi,",996,0.9297589861629494,77,1201456
